id,address,region,state,city,neighborhood,sub_neighborhood,locality,latitude,longitude,data,police_action,agent_presence,police_unit,main_reason,complementary_reason,clippings,massacre,id_victim,type,situation,circumstances,deathDate,personType,age,ageGroup,genre,race,place,serviceStatus,qualifications,politicalPosition,politicalStatus,partie,coorporation,agentPosition,agentStatus,unit
66363,"Residencial Viver Maracacuera II - Águas Negras(Icoaraci) - Belém, PA, Brasil",Norte,Pará,BELEM,AGUAS NEGRAS,,RESIDENCIAL VIVER MARACACUERA II,-1.2981296470133452,-48.43506381279181,"14/08/2024, 09:00:00",true,true,10° BPM,Ação policial,,,false,fab71345-1347-46dd-a442-a97f427e6250,People,dead,Sem identificação,"14/08/2024, 09:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66390,"Al. Três (COHAB) - Benevides, PA, 68795-000, Brasil",Norte,Pará,BENEVIDES,NOVO BAIRRO,,,-1.3452920299518583,-48.24372851758773,"15/08/2024, 12:15:00",true,true,39° BPM,Operação policial,,,false,866cc009-a8ca-4036-977b-2f694fee4de7,People,dead,Sem identificação,"15/08/2024, 12:15:00",Civilian,21,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66429,"Passagem Vinte e Quatro de Dezembro - Terra Firme, Belém - PA, 66077-720, Brasil",Norte,Pará,BELEM,TERRA FIRME,,,-1.4556426101656685,-48.453228761432754,"18/08/2024, 00:50:00",false,false,,Homicidio/Tentativa,,,false,e045cfea-31b1-4c79-bea9-657f3bb9b90f,People,dead,Sem identificação,"18/08/2024, 00:50:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66463,"Tenoné, Belém - PA, 66820-749, Brasil",Norte,Pará,BELEM,TENONE,,,-1.3217050020611705,-48.43165084656502,"18/08/2024, 16:00:00",true,true,10° BPM,Operação policial,,,false,df9ba403-6398-4c8b-b34e-bed707b5c713,People,dead,Sem identificação,"18/08/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66459,"Avenida Egydio Salles - Parque Verde, Belém - PA, 66635-110, Brasil",Norte,Pará,BELEM,PARQUE VERDE,,,-1.373833802381513,-48.44598645335959,"18/08/2024, 20:00:00",false,false,,Não identificado,,,false,d04c7571-9bdb-43db-8062-1372836753bb,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66472,"Benevides, PA, Brasil",Norte,Pará,BENEVIDES,NI,,,-1.361481,-48.2437586,"19/08/2024, 14:00:00",true,true,Não identificada,Ação policial,,,false,1a884e81-f400-4fcb-8898-08a98e3fe520,People,dead,Sem identificação,"19/08/2024, 14:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66486,"Av. Pe. Bruno Sechi - Comunidade Jardim América - Parque Verde, Belém - PA, 66918-490, Brasil",Norte,Pará,BELEM,PARQUE VERDE,,COMUNIDADE JARDIM AMERICA,-1.3599288511114072,-48.45852141265553,"20/08/2024, 15:30:00",false,false,,Tentativa/Roubo,,,false,93f3fbd9-1ab4-449e-aed6-c1696880a421,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66486,"Av. Pe. Bruno Sechi - Comunidade Jardim América - Parque Verde, Belém - PA, 66918-490, Brasil",Norte,Pará,BELEM,PARQUE VERDE,,COMUNIDADE JARDIM AMERICA,-1.3599288511114072,-48.45852141265553,"20/08/2024, 15:30:00",false,false,,Tentativa/Roubo,,,false,3acac31f-b6c4-45ee-8ca1-b080cbde7b2a,People,dead,Sem identificação,"20/08/2024, 15:30:00",Civilian,,adulto,homem cis,Branca,outros,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66497,"Estr. Abacatal - Aurá - Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,AURA,,,-1.39895128826469,-48.36236142085226,"20/08/2024, 19:30:00",false,false,,Homicidio/Tentativa,,,false,6656b8f6-2a9c-4a36-a84e-bc3d77e5e8cf,People,dead,Sem identificação,"20/08/2024, 19:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66520,"Passagem Santa Helena - Terra Firme, Belém - PA, 66077-610, Brasil",Norte,Pará,BELEM,TERRA FIRME,,,-1.4555742168609211,-48.45427436243678,"21/08/2024, 18:30:00",false,true,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,4a5a0f9a-bc91-426a-a08d-17d63d7b5843,People,dead,Sem identificação,"21/08/2024, 18:30:00",Agent,56,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,polícia militar,sargento,fora de serviço,Sem informação
66522,"Av. Cipriano Santos - Canudos, Belém - PA, 66090-340, Brasil",Norte,Pará,BELEM,CANUDOS,,,-1.4492980221949632,-48.46231845725552,"21/08/2024, 22:20:00",true,true,37°BPM e ROTAM,Ação policial,,,false,46e47e40-4f34-4b47-bcbe-8aabb5d19428,People,dead,Sem identificação,"21/08/2024, 22:20:00",Civilian,,adulto,homem cis,Branca,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66562,"Av. Roberto Camelier - Jurunas, Belém - PA, 66033-420, Brasil",Norte,Pará,BELEM,JURUNAS,,,-1.4663645,-48.4900904,"22/08/2024, 12:15:00",true,true,20° BPM,Ação policial,,,false,38243baa-63d1-4fb1-bbf6-c891cb4eb0e7,People,dead,Sem identificação,"22/08/2024, 12:15:00",Civilian,,não identificado,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66530,"Residencial Viver Melhor - Parque Verde, Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,BELA VISTA,,RESIDENCIAL VIVER MELHOR MARITUBA,-1.3577634698627083,-48.31758736803661,"22/08/2024, 12:30:00",true,true,21°BPM e ROTAM,Ação policial,,,false,167e49c3-7386-4883-a11b-9c0b1036e7fa,People,dead,Sem identificação,"22/08/2024, 12:30:00",Civilian,,adolescente,homem cis,Negra,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66530,"Residencial Viver Melhor - Parque Verde, Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,BELA VISTA,,RESIDENCIAL VIVER MELHOR MARITUBA,-1.3577634698627083,-48.31758736803661,"22/08/2024, 12:30:00",true,true,21°BPM e ROTAM,Ação policial,,,false,222996ae-6ed0-4217-be9a-f3baf68780db,People,dead,Sem identificação,"22/08/2024, 12:30:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66548,"Praça da Bandeira - Centro, Santa Izabel do Pará - PA, 68790-000, Brasil",Norte,Pará,SANTA IZABEL DO PARA,CENTRO,,,-1.2979654167619494,-48.164400980743714,"23/08/2024, 00:00:00",false,true,,Homicidio/Tentativa,,Feminicídio/tentativa,false,56f7bfda-b1ce-448f-8f31-724eea18a899,People,wounded,Feminicídio/tentativa,,Civilian,,adulto,mulher cis,Branca,automóvel,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66560,"Alfredo Calado - Bairro Mirizal, Marituba - PA, 67105-680, Brasil",Norte,Pará,MARITUBA,MIRIZAL,,,-1.3657400672214726,-48.334447582192766,"23/08/2024, 19:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,059a3ca7-8f46-4ae2-863d-7a05df54c6f1,People,dead,Sem identificação,"23/08/2024, 19:00:00",Civilian,24,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66677,"Canal Água Cristal - Marambaia, Belém - PA, 66615-515, Brasil",Norte,Pará,BELEM,MARAMBAIA,,,-1.407661809214675,-48.451464282802185,"24/08/2024, 12:00:00",false,false,,Homicidio/Tentativa,,,false,75829709-e2c8-4b4e-92a5-0a4cdcfd7d26,People,dead,Sem identificação,"24/08/2024, 12:00:00",Civilian,,adulto,mulher cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66568,"Rua Novo Horizonte - Barcarena, PA, 68445-000, Brasil",Norte,Pará,BARCARENA,NOVO HORIZONTE,,,-1.526284415088487,-48.67741432935161,"24/08/2024, 15:00:00",true,true,14°BPM,Ação policial,,,false,32ab3a73-4311-4a94-9825-744941a62e5d,People,dead,Sem identificação,"24/08/2024, 15:00:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66574,"BR-316 - Jaderlândia, Ananindeua - PA, 66645-003, Brasil",Norte,Pará,ANANINDEUA,JADERLANDIA,,,-1.3939383737028233,-48.420741916317716,"24/08/2024, 19:00:00",false,true,Não se aplica,Homicidio/Tentativa,,Feminicídio/tentativa,false,e7861d60-d5e6-443b-8ec4-732e36f735bd,People,dead,Feminicídio/tentativa,"24/08/2024, 20:00:00",Civilian,25,adulto,mulher cis,Branca,automóvel,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66589,"Passagem João Balbi - São Brás, Belém - PA, 66060-260, Brasil",Norte,Pará,BELEM,SAO BRAS,,,-1.4464782323906664,-48.47159909559064,"25/08/2024, 03:15:00",false,false,,Tentativa/Roubo,,,false,b3fb57ad-794a-4b14-8e44-1e2ade517cbd,People,wounded,Sem identificação,,Civilian,27,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66579,"Rua D - Conjunto Jaderlândia I - Jaderlândia, Ananindeua - PA, 67013-230, Brasil",Norte,Pará,ANANINDEUA,JADERLANDIA,,,-1.3869938172133183,-48.42640872270189,"25/08/2024, 19:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,0f976960-8ec6-4a06-bf8e-9c1c41809955,People,dead,Sem identificação,"25/08/2024, 19:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66611,"Baia do Sol - Mosqueiro, Belém - PA, Brasil",Norte,Pará,BELEM,BAIA DO SOL,,,-1.0655493,-48.3370852,"26/08/2024, 19:15:00",true,true,25°BPM,Ação policial,,,false,dc8f62f4-96a2-45d6-9162-b95c38015878,People,dead,Sem identificação,"26/08/2024, 19:15:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66586,"Av. Padre Bruno Sechi - Parque Verde, Belém - PA, 66635-557, Brasil",Norte,Pará,BELEM,PARQUE VERDE,,,-1.366281553672046,-48.45835566395785,"26/08/2024, 19:20:00",false,false,,Tentativa/Roubo,,,false,6322c905-92d5-4b64-af0d-efcbb9b29562,People,dead,Sem identificação,"26/08/2024, 19:20:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66630,"Passagem Lírio do Campo - Icuí-Guajará, Ananindeua - PA, 67125-135, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,,-1.3348944523730344,-48.402151782315705,"27/08/2024, 22:30:00",false,false,,Homicidio/Tentativa,,,false,66f0cfa1-6462-4c8a-906d-397be02b4809,People,dead,Sem identificação,"27/08/2024, 22:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66642,"Passagem São Pedro - Sacramenta, Belém - PA, 66123-230, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.4108458194642235,-48.471043269368366,"28/08/2024, 19:00:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,08b1d3f1-d07d-4c1d-89aa-d416172e1ed4,People,dead,Sem identificação,"28/08/2024, 19:00:00",Civilian,26,adulto,homem cis,Branca,sem identificação,não se aplica,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66661,"Quinta Rua - Conjunto Mururé, Icuí-Guajará, Ananindeua - PA, 67125-146, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,CONJUNTO MURURE,"-1.326639247287782 ",-48.403567482913644,"29/08/2024, 20:30:00",false,false,,Homicidio/Tentativa,,,false,5840a58f-beb7-4bb5-8d24-2ac59839dafe,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Branca,automóvel,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66661,"Quinta Rua - Conjunto Mururé, Icuí-Guajará, Ananindeua - PA, 67125-146, Brasil",Norte,Pará,ANANINDEUA,ICUI GUARAJA,,CONJUNTO MURURE,"-1.326639247287782 ",-48.403567482913644,"29/08/2024, 20:30:00",false,false,,Homicidio/Tentativa,,,false,f4402e33-0de4-4ed8-a336-aa6908f70030,People,dead,Sem identificação,"29/08/2024, 20:30:00",Civilian,,adulto,homem cis,Não identificado,automóvel,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66679,"Tv. We Cinqüenta e Cinco - Guajará I - Coqueiro, Ananindeua - PA, 67143-310, Brasil",Norte,Pará,ANANINDEUA,GUAJARA,,CONJUNTO GUAJARA II,-1.3583737534912874,-48.391397633349634,"30/08/2024, 19:00:00",false,true,,Tentativa/Roubo,,,false,6b3ee248-7668-4a63-abd3-29a34c21d950,People,dead,Sem identificação,"30/08/2024, 19:30:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66675,"Rua Osvaldo Cruz - Águas Lindas, Ananindeua - PA, 66690-395, Brasil",Norte,Pará,BELEM,AGUAS LINDAS,,,-1.4028113276713383,-48.39814094373703,"31/08/2024, 09:00:00",false,false,,Homicidio/Tentativa,,"Bar,Perseguição",false,050fc4c6-bed8-4e82-9004-73bcd804733c,People,wounded,Bala perdida,,Civilian,,adulto,homem cis,Não identificado,bar,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66675,"Rua Osvaldo Cruz - Águas Lindas, Ananindeua - PA, 66690-395, Brasil",Norte,Pará,BELEM,AGUAS LINDAS,,,-1.4028113276713383,-48.39814094373703,"31/08/2024, 09:00:00",false,false,,Homicidio/Tentativa,,"Bar,Perseguição",false,a086cc4d-45c9-440b-b2df-d120a4fc09f5,People,dead,Sem identificação,"31/08/2024, 09:00:00",Civilian,40,adulto,homem cis,Negra,bar,de folga,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66688,"Rua da Cerâmica - São Francisco, Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,SAO FRANCISCO,,,-1.3512657138974258,-48.33482018962076,"31/08/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,9ee51c96-512a-46e3-966c-89165eaaee2a,People,dead,Sem identificação,"31/08/2024, 18:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66688,"Rua da Cerâmica - São Francisco, Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,SAO FRANCISCO,,,-1.3512657138974258,-48.33482018962076,"31/08/2024, 18:00:00",false,false,,Homicidio/Tentativa,,,false,32f94f11-d880-45ec-afc2-a3fa05ad3876,People,dead,Sem identificação,"31/08/2024, 18:00:00",Civilian,,adulto,homem cis,Branca,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66754,"Alça Viária do Pará - BR-155 (PA-483) - Marituba - PA, 67105-290, Brasil",Norte,Pará,MARITUBA,SANTA LUCIA,,,-1.402514825895302," -48.33944944924634","01/09/2024, 08:00:00",true,true,Batalhão de Polícia Rodoviária (BPRv),Operação policial,,,false,21adba77-a208-4afb-a3af-9bd9537ad204,People,wounded,Sem identificação,,Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66727,"Parque dos Buritis, Castanhal - PA, 68740-001, Brasil",Norte,Pará,CASTANHAL,NOVO ESTRELA,,RESIDENCIAL PARQUE DOS BURITIS,-1.2641171336740873,-47.93679732327537,"01/09/2024, 13:30:00",false,false,,Homicidio/Tentativa,,,false,7023c846-8466-4320-ae97-386e176fee7d,People,dead,Encontro de cadáver,"01/09/2024, 13:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66730,"R. da Pedreira - Aeroporto, Belém - PA, 66915-250, Brasil",Norte,Pará,BELEM,AEROPORTO,,,-1.1419224,-48.4557796,"01/09/2024, 18:30:00",true,true,"25°BPM ",Ação policial,,,false,10c022a9-b3a7-4f9b-834c-24eee9fa3498,People,dead,Sem identificação,"01/09/2024, 18:30:00",Civilian,,adulto,homem cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66729,"Al. São Francisco - Marco, Belém - PA, 66070-298, Brasil",Norte,Pará,BELEM,MARCO,,,-1.447399080490584,-48.45552008678625,"02/09/2024, 15:30:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,48e1a3b0-17fc-4555-8306-19b334d75359,People,dead,Sem identificação,"02/09/2024, 15:30:00",Civilian,29,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66769,"Av. Pedro Álvares Cabral - Sacramenta, Belém - PA, 66120-620, Brasil",Norte,Pará,BELEM,SACRAMENTA,,,-1.4176464979462344," -48.48225831878583","02/09/2024, 22:00:00",false,false,,Não identificado,,,false,6920e01f-a7b1-40cd-b7ef-c66050009fe8,People,dead,Sem identificação,"02/09/2024, 22:00:00",Civilian,39,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66742,"Castanhal, PA, Brasil",Norte,Pará,CASTANHAL,NI,,,-1.298266581058152,-47.906946070917364,"03/09/2024, 05:00:00",true,true,PC,Operação policial,,,false,ea25879b-93b3-4143-ad0d-d79f3a000fd7,People,dead,Sem identificação,"03/09/2024, 05:00:00",Civilian,24,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66771,"Al. Elna Trindade - Mangueiras, Belém - PA, 66915-210, Brasil",Norte,Pará,BELEM,MANGUEIRAS,,,-1.1472448927424743,-48.45305486025839,"03/09/2024, 19:20:00",true,true,25°BPM,Ação policial,,,false,cbef7cec-2003-423b-946f-7f10158328e6,People,dead,Sem identificação,"03/09/2024, 19:20:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66765,"Tv. Padre Eutíquio, 3653 - Condor, Belém - PA, 66065-165, Brasil",Norte,Pará,BELEM,CONDOR,,,-1.4715431696409444,-48.47655199146945,"04/09/2024, 08:00:00",false,false,,Homicidio/Tentativa,,,false,4ba5cf75-48cb-4dae-8167-dc7c1129f9a3,People,dead,Sem identificação,"04/09/2024, 08:00:00",Civilian,25,adulto,homem cis,Branca,outros,não identificado,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66795,"R. Renato Tacaes- Guajará, Ananindeua - PA, 67145-330, Brasil",Norte,Pará,ANANINDEUA,GUAJARA,,,-1.3474730972977862,-48.389007733851194,"05/09/2024, 16:00:00",false,false,,Homicidio/Tentativa,,,false,27b46710-9867-4199-be47-2a0c41f5de77,People,dead,Sem identificação,"05/09/2024, 16:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,PPTE,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66835,"Invasão da Fazendinha - Tapanã, Belém - PA, 66821, Brasil",Norte,Pará,BELEM,TAPANA,,,-1.324578031132788,-48.4621269720285,"06/09/2024, 07:00:00",true,true,24° BPM,Operação policial,,,false,980a5459-fed4-40d2-afa7-50c7d3400e48,People,dead,Sem identificação,"06/09/2024, 07:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66830,"Conjunto Divina Providência 2 (CDP 2) - Maracangalha, Belém - PA, 66623-286, Brasil",Norte,Pará,BELEM,MARACANGALHA,,,-1.4040386975408201,-48.482132879098515,"06/09/2024, 12:00:00",false,false,,Não identificado,,,false,ac433965-1511-4595-9c49-d803fccc36db,People,wounded,Bala perdida,,Civilian,,adulto,mulher cis,Não identificado,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66814,"R. Tancredo Neves - Jaderlândia, Ananindeua - PA, 67013-354, Brasil",Norte,Pará,ANANINDEUA,JADERLANDIA,,,-1.3876616306090506,-48.43025692757146,"06/09/2024, 13:05:00",false,false,,Não identificado,,,false,63fa0862-fa52-44d5-a490-b9f11c94adc9,People,dead,Sem identificação,"06/09/2024, 13:05:00",Civilian,48,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66853,"Residencial Viver Val-de-Cans - Conjunto Divina Providência (CDP) - Maracangalha, Belém - PA, 66110-470, Brasil",Norte,Pará,BELEM,MARACANGALHA,,,-1.4076811574426522,-48.4781411579582,"06/09/2024, 16:30:00",true,true,1° BPM,Ação policial,,,false,769e4a6a-d304-41ff-b821-3b2f1f287e9a,People,dead,Sem identificação,"06/09/2024, 16:30:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66820,"Passagem São Pedro - Telégrafo, Belém - PA, 66113-455, Brasil",Norte,Pará,BELEM,TELEGRAFO,,,-1.4216381109156506," -48.48620832587816","06/09/2024, 17:30:00",false,true,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,0482b069-0882-446e-b528-9ecc80b54aad,People,dead,Sem identificação,"06/09/2024, 17:30:00",Agent,39,adulto,homem cis,Negra,sem identificação,não se aplica,Agente de segurança,não se aplica,não se aplica,,guarda municipal,não se aplica,fora de serviço,
66822,"Estr. Abacatal, Aurá -  Ananindeua - PA, Brasil",Norte,Pará,ANANINDEUA,AURA,,,-1.39895128826469,-48.36236142085226,"06/09/2024, 22:00:00",false,false,,Homicidio/Tentativa,,,false,04af06b8-e068-4b5f-a73e-44516447e61a,People,dead,Encontro de cadáver,"06/09/2024, 22:00:00",Civilian,,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66824,"Rua Principal, Conjunto Panorama XXI - Mangueirão, Belém - PA, 66640-145, Brasil",Norte,Pará,BELEM,MANGUEIRAO,,,-1.3763789912553177,-48.43636417795424,"07/09/2024, 00:00:00",false,false,,Homicidio/Tentativa,,,false,910b450a-ea37-46eb-8fd3-e4f8d9832214,People,dead,Sem identificação,"07/09/2024, 00:00:00",Civilian,46,adulto,homem cis,Não identificado,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66821,"Al. da Paz, 35 - Marambaia, Belém - PA, 66615-085, Brasil",Norte,Pará,BELEM,MARAMBAIA,,OCUPAÇÃO AGUA CRISTAL,-1.4034700340698552,-48.467275985309875,"07/09/2024, 00:30:00",false,false,,Homicidio/Tentativa,,Ataques armados sobre rodas,false,253528fd-0969-4e24-87a4-49b83c832239,People,dead,Sem identificação,"07/09/2024, 00:30:00",Civilian,32,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66834,"Av. Cipriano Santos, 1492 - Terra Firme, Belém - PA, 66070-000, Brasil",Norte,Pará,BELEM,TERRA FIRME,,,-1.448399329333134,-48.451298028889326,"07/09/2024, 10:40:00",false,false,,Homicidio/Tentativa,,,false,0fb370d5-4a1d-4ca3-b626-a3df6e6061f0,People,dead,Sem identificação,"07/09/2024, 10:40:00",Civilian,58,adulto,homem cis,Branca,sem identificação,em serviço,Outros,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66849,"Rod. Moura Carvalho (Ramal Bacharela) - Barcarena, PA, 68445-000, Brasil",Norte,Pará,BARCARENA,NI,,,-1.6034738722843418,-48.594097010576256,"08/09/2024, 17:00:00",false,false,,Homicidio/Tentativa,,,false,7fad2824-f430-484a-a140-aeb2f8e98af0,People,dead,Sem identificação,"08/09/2024, 17:00:00",Civilian,,adulto,homem cis,Branca,automóvel,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66888,"R. Quinze de Agosto - Cruzeiro, Belém - PA, 66810-070, Brasil",Norte,Pará,BELEM,CRUZEIRO,,,-1.2991429550420999,-48.48354228682505,"10/09/2024, 15:30:00",false,false,,Homicidio/Tentativa,,,false,ab6088f3-fa76-42e9-991f-91f17c90743e,People,dead,Sem identificação,"10/09/2024, 15:30:00",Agent,28,adulto,homem cis,Branca,sem identificação,não se aplica,Agente de segurança/PPTE,não se aplica,não se aplica,,polícia penal,agente penitenciário,aposentado / exonerado,Sem informação
66909,"Passagem Vitória - Tapanã, Belém - PA, 66825-250, Brasil",Norte,Pará,BELEM,TAPANA,,,-1.3257340961355177,-48.47608749243332,"11/09/2024, 11:30:00",true,true,ROTAM,Ação policial,,,false,36b969e0-a0c5-4566-9fc5-170c1af4110d,People,dead,Sem identificação,"11/09/2024, 11:30:00",Civilian,,adulto,homem cis,Negra,residência,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66921,"Tv. Dezessete - Conjunto Catalina, Mangueirão, Belém - PA, 66640-420, Brasil",Norte,Pará,BELEM,MANGUEIRAO,,,-1.384590866446704,-48.456964202958275,"12/09/2024, 03:00:00",false,false,,Não identificado,,,false,65807bc5-3fa2-42a2-bc1d-1aad36dacbc0,People,dead,Encontro de cadáver,"12/09/2024, 03:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
66926,"R. Alm. Tamandaré - Tapanã, Belém - PA, 66825-260, Brasil",Norte,Pará,BELEM,TAPANA,,,-1.338903952784867,-48.47034685352092,"12/09/2024, 09:00:00",true,true,24°BPM,Operação policial,,,false,3bb5226a-057c-4454-b0f4-42fa4dcae7c6,People,dead,Sem identificação,"12/09/2024, 09:00:00",Civilian,,adulto,homem cis,Negra,sem identificação,não se aplica,Não identificado,não se aplica,não se aplica,,não se aplica,não se aplica,não se aplica,
